S_NO,NAME,DEPARTMENT,MATHS_ATT,CT_ATT,DE_ATT,CPP_ATT,COE_ATT,MATHS_SCORE,CT_SCORE,DE_SCORE,CPP_SCORE,STUDENT_PROFILE,PARENT_ID,PARENT_PASSWORD
702,Amit33,Electronics and Communication Engineering,57,62,56,63,55,96,73,78,54,Inconsistent Learner,p_amit33,pass_8469
703,Vijay1,Electronics and Communication Engineering,58,91,91,79,38,69,72,37,60,Inconsistent Learner,p_vijay1,pass_6618
704,Pennesh13,Electronics and Communication Engineering,57,90,81,95,84,90,42,53,53,Struggling Academically,p_pennesh13,pass_2178
705,Neha23,Electronics and Communication Engineering,86,64,78,43,78,97,74,93,34,Inconsistent Learner,p_neha23,pass_2350
706,Siva24,Electronics and Communication Engineering,75,91,67,59,31,77,34,75,77,Inconsistent Learner,p_siva24,pass_3634
707,Vijay3,Electronics and Communication Engineering,70,92,77,47,84,78,59,57,76,Practical Learner,p_vijay3,pass_8108
708,Vijay57,Electronics and Communication Engineering,64,82,65,51,67,78,90,64,98,Inconsistent Learner,p_vijay57,pass_5932
709,Balkies84,Electronics and Communication Engineering,86,67,79,85,51,32,33,30,66,Inconsistent Learner,p_balkies84,pass_1549
710,Sabereesh4,Electronics and Communication Engineering,61,95,81,57,66,48,54,55,96,Inconsistent Learner,p_sabereesh4,pass_8014
711,Vijay55,Electronics and Communication Engineering,43,63,88,58,38,62,53,64,71,Inconsistent Learner,p_vijay55,pass_1098
712,Vijay42,Electronics and Communication Engineering,69,49,85,85,59,98,66,37,74,Inconsistent Learner,p_vijay42,pass_8819
713,Riya21,Electronics and Communication Engineering,98,80,62,50,79,55,75,68,80,Inconsistent Learner,p_riya21,pass_6339
714,Arjun1,Electronics and Communication Engineering,55,92,71,61,89,43,57,61,45,Practical Learner,p_arjun1,pass_5322
715,Pennesh35,Electronics and Communication Engineering,99,98,74,75,90,58,53,66,80,Inconsistent Learner,p_pennesh35,pass_1417
716,Siva41,Electronics and Communication Engineering,80,42,92,60,63,50,31,31,40,Inconsistent Learner,p_siva41,pass_5223
717,Ajay44,Electronics and Communication Engineering,50,41,42,42,49,55,72,96,64,Inconsistent Learner,p_ajay44,pass_3008
718,Vijay87,Electronics and Communication Engineering,70,59,98,51,67,48,59,80,86,Inconsistent Learner,p_vijay87,pass_4013
719,Rahul35,Electronics and Communication Engineering,87,54,92,82,37,91,46,71,64,Inconsistent Learner,p_rahul35,pass_4332
720,Sneha19,Electronics and Communication Engineering,47,52,93,42,92,42,85,51,87,Practical Learner,p_sneha19,pass_9196
721,Vijay48,Electronics and Communication Engineering,59,65,94,46,43,38,42,34,66,Inconsistent Learner,p_vijay48,pass_8734
722,Vikram68,Electronics and Communication Engineering,56,59,53,70,36,40,90,38,36,Needs Motivation,p_vikram68,pass_7208
723,Riya63,Electronics and Communication Engineering,43,42,92,97,69,96,45,53,90,Inconsistent Learner,p_riya63,pass_6666
724,Mitul7,Electronics and Communication Engineering,80,69,54,67,80,90,68,75,43,Practical Learner,p_mitul7,pass_4659
725,Riya29,Electronics and Communication Engineering,71,69,42,56,67,52,69,76,71,Inconsistent Learner,p_riya29,pass_2514
726,Pradhik11,Electronics and Communication Engineering,69,49,78,71,73,52,58,84,39,Inconsistent Learner,p_pradhik11,pass_2909
727,Rahul69,Electronics and Communication Engineering,77,84,64,85,93,79,36,46,73,Inconsistent Learner,p_rahul69,pass_7814
728,Kavinaya3,Electronics and Communication Engineering,90,62,62,85,63,50,91,31,88,Inconsistent Learner,p_kavinaya3,pass_3111
729,Kavinaya60,Electronics and Communication Engineering,42,56,89,53,42,74,73,53,95,Inconsistent Learner,p_kavinaya60,pass_6766
730,Vijay21,Electronics and Communication Engineering,44,48,58,83,62,69,80,87,36,Inconsistent Learner,p_vijay21,pass_8856
731,Arjun68,Electronics and Communication Engineering,49,56,54,77,59,84,78,95,34,Inconsistent Learner,p_arjun68,pass_9103
732,Sabereesh59,Electronics and Communication Engineering,89,55,74,89,53,44,88,65,32,Inconsistent Learner,p_sabereesh59,pass_3683
733,Siva8,Electronics and Communication Engineering,61,60,57,57,61,46,94,44,74,Inconsistent Learner,p_siva8,pass_7559
734,Pooja5,Electronics and Communication Engineering,52,86,58,62,41,82,67,90,45,Inconsistent Learner,p_pooja5,pass_5961
735,Mitul82,Electronics and Communication Engineering,52,76,91,98,49,98,91,35,97,Theoretical Learner,p_mitul82,pass_1684
736,Ajay51,Electronics and Communication Engineering,71,92,73,84,87,62,46,89,61,Inconsistent Learner,p_ajay51,pass_7081
737,Vijay7,Electronics and Communication Engineering,55,65,61,41,65,97,34,87,64,Inconsistent Learner,p_vijay7,pass_7486
738,Siva58,Electronics and Communication Engineering,65,87,96,62,81,73,97,73,80,Inconsistent Learner,p_siva58,pass_4526
739,Siva85,Electronics and Communication Engineering,87,74,57,43,82,83,50,70,40,Practical Learner,p_siva85,pass_7406
740,Kavinaya91,Electronics and Communication Engineering,87,42,74,47,37,54,93,98,33,Inconsistent Learner,p_kavinaya91,pass_8533
741,Priya12,Electronics and Communication Engineering,60,76,91,87,36,70,81,46,45,Inconsistent Learner,p_priya12,pass_7332
742,Rahul88,Electronics and Communication Engineering,40,46,93,46,73,63,58,53,97,Inconsistent Learner,p_rahul88,pass_7465
743,Balkies1,Electronics and Communication Engineering,66,65,67,52,72,90,97,90,61,Inconsistent Learner,p_balkies1,pass_8399
744,Arjun80,Electronics and Communication Engineering,95,92,80,56,63,71,98,30,80,Inconsistent Learner,p_arjun80,pass_1812
745,Siva35,Electronics and Communication Engineering,41,99,54,70,61,95,36,44,54,Inconsistent Learner,p_siva35,pass_7153
746,Sabereesh53,Electronics and Communication Engineering,82,84,41,95,87,75,37,91,53,Inconsistent Learner,p_sabereesh53,pass_2499
747,Neha46,Electronics and Communication Engineering,97,44,99,62,91,90,52,80,93,Inconsistent Learner,p_neha46,pass_8836
748,Vijay93,Electronics and Communication Engineering,61,44,42,52,35,89,42,79,65,Inconsistent Learner,p_vijay93,pass_1367
749,Mitul98,Electronics and Communication Engineering,49,53,64,66,30,40,36,62,98,Needs Motivation,p_mitul98,pass_6851
750,Amit9,Electronics and Communication Engineering,58,73,69,62,66,65,37,52,39,Inconsistent Learner,p_amit9,pass_2296
751,Neha52,Mechanical and Mechatronics Engineering,81,73,56,78,54,48,36,37,96,Inconsistent Learner,p_neha52,pass_6800
752,Rahul85,Mechanical and Mechatronics Engineering,60,61,40,68,71,74,94,76,67,Inconsistent Learner,p_rahul85,pass_2351
753,Balkies17,Mechanical and Mechatronics Engineering,97,84,64,95,92,33,69,39,42,Struggling Academically,p_balkies17,pass_8719
754,Arjun73,Mechanical and Mechatronics Engineering,50,58,74,64,83,35,33,66,53,Practical Learner,p_arjun73,pass_4573
755,Balkies71,Mechanical and Mechatronics Engineering,67,63,69,77,65,99,50,86,55,Inconsistent Learner,p_balkies71,pass_6877
756,Siva52,Mechanical and Mechatronics Engineering,48,80,75,87,87,94,59,96,40,Inconsistent Learner,p_siva52,pass_6667
757,Siva33,Mechanical and Mechatronics Engineering,86,90,69,83,58,62,87,85,38,Inconsistent Learner,p_siva33,pass_7578
758,Riya24,Mechanical and Mechatronics Engineering,86,67,66,75,73,93,52,41,91,Inconsistent Learner,p_riya24,pass_6290
759,Ajay4,Mechanical and Mechatronics Engineering,73,78,73,59,62,68,78,69,46,Inconsistent Learner,p_ajay4,pass_6652
760,Vikram40,Mechanical and Mechatronics Engineering,73,78,43,53,90,40,83,46,89,Practical Learner,p_vikram40,pass_9202
761,Karan66,Mechanical and Mechatronics Engineering,57,53,74,99,81,60,50,35,90,Practical Learner,p_karan66,pass_6305
762,Siva19,Mechanical and Mechatronics Engineering,59,65,74,41,97,63,77,94,93,Inconsistent Learner,p_siva19,pass_4256
763,Karan48,Mechanical and Mechatronics Engineering,40,79,51,61,82,56,67,72,78,Practical Learner,p_karan48,pass_2887
764,Kavinaya33,Mechanical and Mechatronics Engineering,85,72,57,57,77,43,47,80,41,Inconsistent Learner,p_kavinaya33,pass_7987
765,Vijay73,Mechanical and Mechatronics Engineering,56,81,76,71,98,66,84,96,39,Inconsistent Learner,p_vijay73,pass_1322
766,Sneha80,Mechanical and Mechatronics Engineering,78,79,71,68,50,53,71,54,44,Inconsistent Learner,p_sneha80,pass_5112
767,Amit99,Mechanical and Mechatronics Engineering,96,55,65,61,60,55,43,42,85,Inconsistent Learner,p_amit99,pass_5040
768,Pooja88,Mechanical and Mechatronics Engineering,72,49,82,78,77,32,85,93,51,Inconsistent Learner,p_pooja88,pass_8980
769,Siva26,Mechanical and Mechatronics Engineering,90,68,71,81,84,76,81,45,31,Inconsistent Learner,p_siva26,pass_7653
770,Rahul9,Mechanical and Mechatronics Engineering,74,70,74,92,45,41,73,62,37,Inconsistent Learner,p_rahul9,pass_2799
771,Ajith92,Mechanical and Mechatronics Engineering,51,89,47,58,68,46,79,78,58,Inconsistent Learner,p_ajith92,pass_9017
772,Vijay61,Mechanical and Mechatronics Engineering,45,57,62,53,34,64,32,90,75,Inconsistent Learner,p_vijay61,pass_5116
773,Karan76,Mechanical and Mechatronics Engineering,57,55,51,64,60,50,30,94,77,Inconsistent Learner,p_karan76,pass_9513
774,Ajay49,Mechanical and Mechatronics Engineering,42,87,73,93,38,52,87,93,85,Inconsistent Learner,p_ajay49,pass_9758
775,Balkies76,Mechanical and Mechatronics Engineering,95,63,93,44,59,97,85,35,96,Inconsistent Learner,p_balkies76,pass_8226
776,Sabereesh61,Mechanical and Mechatronics Engineering,51,54,50,69,87,68,89,69,37,Practical Learner,p_sabereesh61,pass_9185
777,Mitul66,Mechanical and Mechatronics Engineering,83,49,43,46,75,72,87,55,41,Inconsistent Learner,p_mitul66,pass_4405
778,Pradhik80,Mechanical and Mechatronics Engineering,74,73,46,62,68,56,77,41,94,Inconsistent Learner,p_pradhik80,pass_9771
779,Pooja97,Mechanical and Mechatronics Engineering,76,88,77,77,35,81,31,47,55,Inconsistent Learner,p_pooja97,pass_2829
780,Mitul61,Mechanical and Mechatronics Engineering,84,84,71,76,77,33,64,43,45,Inconsistent Learner,p_mitul61,pass_4480
781,Vijay23,Mechanical and Mechatronics Engineering,82,85,89,91,42,91,37,90,99,Inconsistent Learner,p_vijay23,pass_9548
782,Balkies51,Mechanical and Mechatronics Engineering,41,66,67,72,63,46,32,96,94,Inconsistent Learner,p_balkies51,pass_6372
783,Karan26,Mechanical and Mechatronics Engineering,59,40,99,40,57,59,98,48,55,Inconsistent Learner,p_karan26,pass_1219
784,Siva75,Mechanical and Mechatronics Engineering,71,69,62,90,72,45,81,46,49,Inconsistent Learner,p_siva75,pass_4841
785,Riya67,Mechanical and Mechatronics Engineering,82,95,79,54,81,95,99,52,99,Inconsistent Learner,p_riya67,pass_6455
786,Amit1,Mechanical and Mechatronics Engineering,83,46,77,44,78,62,36,68,86,Inconsistent Learner,p_amit1,pass_7002
787,Siva8,Mechanical and Mechatronics Engineering,59,83,80,90,31,31,43,50,73,Inconsistent Learner,p_siva8,pass_5850
788,Arjun50,Mechanical and Mechatronics Engineering,46,63,95,74,46,45,30,94,57,Inconsistent Learner,p_arjun50,pass_6506
789,Sabereesh3,Mechanical and Mechatronics Engineering,77,85,82,41,43,43,54,71,35,Inconsistent Learner,p_sabereesh3,pass_6039
790,Pennesh19,Mechanical and Mechatronics Engineering,74,56,74,43,47,68,97,93,45,Inconsistent Learner,p_pennesh19,pass_7260
791,Ajith73,Mechanical and Mechatronics Engineering,45,93,64,52,88,75,74,30,48,Practical Learner,p_ajith73,pass_1227
792,Mitul13,Mechanical and Mechatronics Engineering,86,74,91,88,89,44,55,70,76,Inconsistent Learner,p_mitul13,pass_5298
793,Sneha41,Mechanical and Mechatronics Engineering,74,41,70,46,74,30,32,54,82,Inconsistent Learner,p_sneha41,pass_8678
794,Mitul16,Mechanical and Mechatronics Engineering,78,57,53,96,72,53,46,87,85,Inconsistent Learner,p_mitul16,pass_5828
795,Rahul34,Mechanical and Mechatronics Engineering,54,68,46,78,64,49,60,64,82,Inconsistent Learner,p_rahul34,pass_7154
796,Arjun16,Mechanical and Mechatronics Engineering,78,75,68,90,43,70,49,94,84,Inconsistent Learner,p_arjun16,pass_8375
797,Kavinaya59,Mechanical and Mechatronics Engineering,89,41,88,49,59,43,34,77,57,Inconsistent Learner,p_kavinaya59,pass_8142
798,Balkies95,Mechanical and Mechatronics Engineering,77,47,67,76,42,72,86,84,31,Inconsistent Learner,p_balkies95,pass_4195
799,Ajay83,Mechanical and Mechatronics Engineering,86,98,87,72,91,70,73,73,36,Inconsistent Learner,p_ajay83,pass_9063
800,Ajay59,Mechanical and Mechatronics Engineering,60,94,74,44,72,53,51,61,52,Inconsistent Learner,p_ajay59,pass_8108
801,Vikram71,Mechanical and Mechatronics Engineering,47,74,81,46,33,59,90,47,42,Inconsistent Learner,p_vikram71,pass_5586
802,Arjun48,Mechanical and Mechatronics Engineering,72,47,49,56,95,61,50,84,43,Practical Learner,p_arjun48,pass_6533
803,Pradhik64,Mechanical and Mechatronics Engineering,66,55,95,73,42,30,50,77,76,Inconsistent Learner,p_pradhik64,pass_1461
804,Mitul66,Mechanical and Mechatronics Engineering,51,98,82,80,37,87,51,51,57,Inconsistent Learner,p_mitul66,pass_6870
805,Riya89,Mechanical and Mechatronics Engineering,40,72,74,53,56,62,64,55,54,Needs Motivation,p_riya89,pass_6876
806,Balkies54,Mechanical and Mechatronics Engineering,96,90,98,78,60,55,91,68,89,Inconsistent Learner,p_balkies54,pass_2339
807,Neha53,Mechanical and Mechatronics Engineering,73,81,68,73,62,92,39,69,79,Inconsistent Learner,p_neha53,pass_3950
808,Pooja73,Mechanical and Mechatronics Engineering,90,98,89,84,59,75,45,79,73,Inconsistent Learner,p_pooja73,pass_2281
809,Sneha69,Mechanical and Mechatronics Engineering,61,66,61,44,90,74,55,34,62,Practical Learner,p_sneha69,pass_7907
810,Neha46,Mechanical and Mechatronics Engineering,82,50,54,82,45,98,55,71,81,Inconsistent Learner,p_neha46,pass_2185
811,Pennesh6,Mechanical and Mechatronics Engineering,40,70,41,48,59,68,42,97,89,Inconsistent Learner,p_pennesh6,pass_3340
812,Pennesh94,Mechanical and Mechatronics Engineering,40,93,95,42,50,51,83,46,44,Inconsistent Learner,p_pennesh94,pass_9907
813,Pradhik69,Mechanical and Mechatronics Engineering,50,94,73,57,86,66,45,33,98,Practical Learner,p_pradhik69,pass_1965
814,Mitul1,Mechanical and Mechatronics Engineering,69,62,74,85,35,88,69,70,50,Inconsistent Learner,p_mitul1,pass_9976
815,Priya10,Mechanical and Mechatronics Engineering,81,73,96,91,35,79,78,32,41,Struggling Academically,p_priya10,pass_5728
816,Karan16,Mechanical and Mechatronics Engineering,62,92,59,80,43,39,30,42,87,Inconsistent Learner,p_karan16,pass_9084
817,Vijay19,Mechanical and Mechatronics Engineering,63,94,52,65,63,95,71,52,56,Inconsistent Learner,p_vijay19,pass_4201
818,Ajith23,Mechanical and Mechatronics Engineering,50,48,93,80,90,30,35,71,67,Practical Learner,p_ajith23,pass_1909
819,Amit34,Mechanical and Mechatronics Engineering,91,74,84,93,32,83,79,81,97,Theoretical Learner,p_amit34,pass_5313
820,Neha31,Mechanical and Mechatronics Engineering,69,84,55,96,72,45,93,75,95,Inconsistent Learner,p_neha31,pass_5970
821,Balkies21,Mechanical and Mechatronics Engineering,96,92,51,60,90,79,69,88,65,Inconsistent Learner,p_balkies21,pass_8048
822,Siva83,Mechanical and Mechatronics Engineering,85,70,94,65,37,67,85,98,72,Theoretical Learner,p_siva83,pass_9211
823,Pooja81,Mechanical and Mechatronics Engineering,58,52,94,65,87,86,81,59,64,Inconsistent Learner,p_pooja81,pass_8783
824,Balkies9,Mechanical and Mechatronics Engineering,47,62,56,73,69,30,41,99,95,Inconsistent Learner,p_balkies9,pass_9229
825,Ajay85,Mechanical and Mechatronics Engineering,49,62,41,82,45,40,39,54,36,Needs Motivation,p_ajay85,pass_6535
826,Pradhik33,Mechanical and Mechatronics Engineering,66,61,88,95,93,54,58,58,82,Inconsistent Learner,p_pradhik33,pass_2754
827,Balkies47,Mechanical and Mechatronics Engineering,92,67,42,81,67,49,99,62,93,Inconsistent Learner,p_balkies47,pass_3290
828,Priya27,Mechanical and Mechatronics Engineering,98,74,58,42,56,84,32,72,76,Inconsistent Learner,p_priya27,pass_3566
829,Riya35,Mechanical and Mechatronics Engineering,81,64,62,74,38,47,84,93,92,Inconsistent Learner,p_riya35,pass_2681
830,Mitul49,Mechanical and Mechatronics Engineering,83,72,87,59,34,86,59,31,97,Inconsistent Learner,p_mitul49,pass_1757
831,Balkies47,Mechanical and Mechatronics Engineering,74,63,83,83,57,82,61,64,96,Inconsistent Learner,p_balkies47,pass_4627
832,Ajith46,Mechanical and Mechatronics Engineering,87,87,57,92,80,73,81,90,71,Inconsistent Learner,p_ajith46,pass_3296
833,Pooja9,Mechanical and Mechatronics Engineering,75,66,42,69,71,70,45,40,55,Inconsistent Learner,p_pooja9,pass_3471
834,Rahul82,Mechanical and Mechatronics Engineering,71,85,63,47,94,74,80,38,43,Practical Learner,p_rahul82,pass_1245
835,Balkies75,Mechanical and Mechatronics Engineering,90,41,40,57,30,43,66,43,72,Needs Motivation,p_balkies75,pass_4606
836,Vikram35,Mechanical and Mechatronics Engineering,66,51,91,57,45,44,92,69,53,Inconsistent Learner,p_vikram35,pass_3164
837,Riya86,Mechanical and Mechatronics Engineering,69,62,47,76,97,34,47,99,55,Practical Learner,p_riya86,pass_4918
838,Sneha88,Mechanical and Mechatronics Engineering,95,94,48,47,48,43,39,55,36,Inconsistent Learner,p_sneha88,pass_7522
839,Siva80,Mechanical and Mechatronics Engineering,42,81,95,98,86,56,96,75,73,Inconsistent Learner,p_siva80,pass_2676
840,Riya2,Mechanical and Mechatronics Engineering,63,84,48,85,62,76,59,43,56,Inconsistent Learner,p_riya2,pass_1174
841,Vikram71,Mechanical and Mechatronics Engineering,78,55,55,98,88,72,97,87,58,Inconsistent Learner,p_vikram71,pass_5555
842,Mitul4,Mechanical and Mechatronics Engineering,57,63,75,76,90,89,76,37,47,Practical Learner,p_mitul4,pass_8455
843,Vikram40,Mechanical and Mechatronics Engineering,77,91,91,72,38,60,44,47,35,Struggling Academically,p_vikram40,pass_6660
844,Amit49,Mechanical and Mechatronics Engineering,90,62,93,92,68,39,86,36,69,Struggling Academically,p_amit49,pass_6098
845,Riya27,Mechanical and Mechatronics Engineering,99,90,42,90,39,87,78,61,78,Inconsistent Learner,p_riya27,pass_7330
846,Pradhik60,Mechanical and Mechatronics Engineering,44,54,96,98,41,96,38,95,69,Inconsistent Learner,p_pradhik60,pass_5041
847,Arjun23,Mechanical and Mechatronics Engineering,88,94,40,74,77,34,75,81,46,Inconsistent Learner,p_arjun23,pass_9715
848,Riya82,Mechanical and Mechatronics Engineering,58,45,76,73,51,33,96,52,64,Inconsistent Learner,p_riya82,pass_3351
849,Rahul38,Mechanical and Mechatronics Engineering,43,56,72,88,81,42,72,37,43,Practical Learner,p_rahul38,pass_9418
850,Vikram44,Mechanical and Mechatronics Engineering,64,70,51,47,70,36,62,81,93,Inconsistent Learner,p_vikram44,pass_6850
851,Karan24,Biomedical Engineering,68,54,67,66,58,64,32,62,74,Inconsistent Learner,p_karan24,pass_3914
852,Riya4,Biomedical Engineering,78,82,97,99,37,72,61,78,74,Inconsistent Learner,p_riya4,pass_7730
853,Siva72,Biomedical Engineering,68,56,75,87,76,97,38,59,80,Inconsistent Learner,p_siva72,pass_3514
854,Amit88,Biomedical Engineering,76,49,91,70,47,56,56,92,33,Inconsistent Learner,p_amit88,pass_8165
855,Pennesh80,Biomedical Engineering,66,72,69,70,47,30,36,40,35,Inconsistent Learner,p_pennesh80,pass_8259
856,Pradhik51,Biomedical Engineering,88,68,92,51,50,60,56,73,87,Inconsistent Learner,p_pradhik51,pass_7671
857,Neha73,Biomedical Engineering,71,53,71,41,97,43,63,90,85,Inconsistent Learner,p_neha73,pass_8113
858,Ajay87,Biomedical Engineering,51,60,74,97,37,63,63,37,46,Inconsistent Learner,p_ajay87,pass_2552
859,Rahul67,Biomedical Engineering,79,55,58,60,38,73,60,96,38,Inconsistent Learner,p_rahul67,pass_7925
860,Karan25,Biomedical Engineering,75,60,65,68,40,34,39,47,51,Inconsistent Learner,p_karan25,pass_7342
861,Riya28,Biomedical Engineering,94,86,89,57,55,38,84,44,37,Struggling Academically,p_riya28,pass_8250
862,Mitul96,Biomedical Engineering,96,98,81,64,82,36,93,92,73,Inconsistent Learner,p_mitul96,pass_6680
863,Sneha15,Biomedical Engineering,58,87,78,54,32,90,78,36,68,Inconsistent Learner,p_sneha15,pass_1992
864,Vijay32,Biomedical Engineering,49,80,53,93,85,84,74,40,76,Practical Learner,p_vijay32,pass_6061
865,Amit90,Biomedical Engineering,68,61,65,79,46,99,70,83,35,Inconsistent Learner,p_amit90,pass_2117
866,Pooja30,Biomedical Engineering,67,80,78,78,88,51,47,64,79,Inconsistent Learner,p_pooja30,pass_1443
867,Rahul14,Biomedical Engineering,92,82,52,48,69,96,57,78,43,Inconsistent Learner,p_rahul14,pass_1913
868,Pradhik79,Biomedical Engineering,63,86,86,72,79,83,47,77,85,Inconsistent Learner,p_pradhik79,pass_3935
869,Balkies77,Biomedical Engineering,87,63,47,83,70,86,58,77,96,Inconsistent Learner,p_balkies77,pass_6807
870,Riya98,Biomedical Engineering,53,70,82,45,49,39,47,99,30,Inconsistent Learner,p_riya98,pass_6327
871,Mitul76,Biomedical Engineering,61,68,93,63,96,97,54,40,98,Inconsistent Learner,p_mitul76,pass_5902
872,Balkies49,Biomedical Engineering,67,50,88,49,93,76,31,64,49,Practical Learner,p_balkies49,pass_6830
873,Vijay96,Biomedical Engineering,51,59,46,71,81,96,34,98,74,Inconsistent Learner,p_vijay96,pass_7149
874,Karan77,Biomedical Engineering,67,57,78,60,69,36,56,66,86,Inconsistent Learner,p_karan77,pass_9002
875,Pooja17,Biomedical Engineering,84,83,82,82,78,51,32,82,32,Struggling Academically,p_pooja17,pass_1246
876,Rahul75,Biomedical Engineering,76,54,50,95,53,32,43,93,74,Inconsistent Learner,p_rahul75,pass_4193
877,Sneha28,Biomedical Engineering,86,92,66,72,61,76,43,36,48,Inconsistent Learner,p_sneha28,pass_1076
878,Sabereesh72,Biomedical Engineering,49,83,70,40,62,41,97,75,35,Inconsistent Learner,p_sabereesh72,pass_5082
879,Arjun58,Biomedical Engineering,50,97,76,70,65,81,83,54,50,Inconsistent Learner,p_arjun58,pass_8464
880,Amit55,Biomedical Engineering,42,61,62,71,51,75,73,32,43,Needs Motivation,p_amit55,pass_1211
881,Ajay90,Biomedical Engineering,80,87,94,87,40,38,96,44,40,Struggling Academically,p_ajay90,pass_3818
882,Ajay47,Biomedical Engineering,92,94,85,60,75,31,88,31,74,Struggling Academically,p_ajay47,pass_3241
883,Pennesh14,Biomedical Engineering,71,67,42,77,73,71,48,62,71,Inconsistent Learner,p_pennesh14,pass_4792
884,Neha8,Biomedical Engineering,54,61,42,83,40,71,34,98,46,Inconsistent Learner,p_neha8,pass_7980
885,Riya84,Biomedical Engineering,74,96,75,48,90,70,67,88,39,Practical Learner,p_riya84,pass_5214
886,Amit82,Biomedical Engineering,94,53,65,80,58,70,62,37,51,Inconsistent Learner,p_amit82,pass_7884
887,Pennesh90,Biomedical Engineering,43,62,89,42,85,50,78,43,73,Practical Learner,p_pennesh90,pass_4240
888,Kavinaya15,Biomedical Engineering,90,72,82,78,65,44,33,43,95,Struggling Academically,p_kavinaya15,pass_7102
889,Balkies75,Biomedical Engineering,54,49,98,45,43,35,79,52,78,Inconsistent Learner,p_balkies75,pass_2567
890,Vijay76,Biomedical Engineering,69,66,97,93,39,63,40,30,71,Struggling Academically,p_vijay76,pass_7120
891,Sabereesh76,Biomedical Engineering,48,55,42,84,76,43,59,82,37,Inconsistent Learner,p_sabereesh76,pass_4657
892,Pradhik47,Biomedical Engineering,41,66,57,60,76,41,72,48,60,Inconsistent Learner,p_pradhik47,pass_3691
893,Arjun2,Biomedical Engineering,56,59,87,40,42,46,84,48,78,Inconsistent Learner,p_arjun2,pass_3407
894,Pennesh83,Biomedical Engineering,45,76,86,41,83,63,89,48,58,Practical Learner,p_pennesh83,pass_5093
895,Mitul3,Biomedical Engineering,60,96,41,98,38,47,30,86,68,Inconsistent Learner,p_mitul3,pass_7261
896,Riya98,Biomedical Engineering,43,92,85,43,65,42,93,70,71,Inconsistent Learner,p_riya98,pass_3117
897,Amit57,Biomedical Engineering,49,61,60,68,36,33,88,98,44,Inconsistent Learner,p_amit57,pass_2834
898,Vijay76,Biomedical Engineering,58,88,96,79,58,66,64,34,58,Struggling Academically,p_vijay76,pass_4295
899,Pradhik28,Biomedical Engineering,74,80,97,70,91,80,94,30,92,Inconsistent Learner,p_pradhik28,pass_4577
900,Karan10,Biomedical Engineering,46,75,55,48,42,33,62,74,96,Inconsistent Learner,p_karan10,pass_2346
901,John Doe,Computer Science Engineering,85,90,78,88,92,75,82,70,80,Inconsistent Learner,p_johndoe,pass_4357
